username,text,hashtags
Rajatkushwah,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
PenguinQuixotic,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
VivekGaur2002,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
LathaVGopal1,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
iammanvi,"@ajaydevgn Every bit counts, though we need more beds and more oxygen supply #Covid #COVID19India #AgraCovid #Agra #helpindiabreathe #OxygenCrisis #OxygenBeds #OxygenShortage","[{'text': 'Covid', 'indices': [77, 83]}, {'text': 'COVID19India', 'indices': [84, 97]}, {'text': 'AgraCovid', 'indices': [98, 108]}, {'text': 'Agra', 'indices': [109, 114]}, {'text': 'helpindiabreathe', 'indices': [115, 132]}, {'text': 'OxygenCrisis', 'indices': [133, 146]}, {'text': 'OxygenBeds', 'indices': [147, 158]}, {'text': 'OxygenShortage', 'indices': [159, 174]}]"
MrT2Js,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
VijayVi73454123,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
joec386,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
BProbe_,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
McPoyle,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
dhaval2494,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
VishalGajananG3,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
imdipesh_,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
MaulanaSM,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
DeanLalor1,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Ferrari_47,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Dinesh_daj,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
MilanGAnand888,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
gquiks487,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
shuveshek,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
aakaash84aa,@SonuSood sir need urgent ventilator bed in nagpur Maharashtra right now Patient Alok Wasnik admitted in Hrishima critical Care Hospital nagpur please help 8839197526 #helpindiabreathe #sonusoodfoundation #helpindia @CMOMaharashtra @PIBMumbai @MahaCyber1 @NagpurPolice @PRODefNgp,"[{'text': 'helpindiabreathe', 'indices': [167, 184]}, {'text': 'sonusoodfoundation', 'indices': [185, 204]}, {'text': 'helpindia', 'indices': [205, 215]}]"
KuruvilaAntony,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
LostSoulOfKid,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
rajat241986,Thank you @ratnanjalisaha for doing this for the cause of humanity #Covid19IndiaHelp #COVIDSecondWave #IndiaNeedsOxygen #cred #IndiaCovidCrisis #HumanityFirst #HumanityStillExists #helpkarnataka #helpindiabreathe https://t.co/NA3e5dcs7x,"[{'text': 'Covid19IndiaHelp', 'indices': [67, 84]}, {'text': 'COVIDSecondWave', 'indices': [85, 101]}, {'text': 'IndiaNeedsOxygen', 'indices': [102, 119]}, {'text': 'cred', 'indices': [120, 125]}, {'text': 'IndiaCovidCrisis', 'indices': [126, 143]}, {'text': 'HumanityFirst', 'indices': [144, 158]}, {'text': 'HumanityStillExists', 'indices': [159, 179]}, {'text': 'helpkarnataka', 'indices': [180, 194]}, {'text': 'helpindiabreathe', 'indices': [195, 212]}]"
meli__here,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Viktor_Atheist,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
sheetanshumishr,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
skanam108,#HelpIndiaBreathe FAQ (cont'd). https://t.co/m2sLIZ5v6V,"[{'text': 'HelpIndiaBreathe', 'indices': [16, 33]}]"
pranaku,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
RohanKumar2003,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
qquyennn,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
muhdfahmi95,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
mohitbhakar7,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
arpitmiku,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Abhishe96922946,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
gabrielfmg,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
venku96,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Spicy_Tater,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Copa9898,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
thekeraguy,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
TalwindarSingh1,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
KuehneTimo,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Hitansha_Tagra,"Just praying.
That everyone's prayer gets heard. 🙏🕉️✝️☪️☯️☸️✡️
This too shall pass.
#CoronavirusPandemic #Corona2ndWave #CoronaCurfew #CoronaVirusUpdates #COVIDー19 #StayStrongIndia #IndiaCovidCrisis #indianeedoxygen #IndiaNeedsOxygen #helpindiabreathe #HelpWarriors","[{'text': 'CoronavirusPandemic', 'indices': [84, 104]}, {'text': 'Corona2ndWave', 'indices': [105, 119]}, {'text': 'CoronaCurfew', 'indices': [120, 133]}, {'text': 'CoronaVirusUpdates', 'indices': [134, 153]}, {'text': 'COVIDー19', 'indices': [154, 163]}, {'text': 'StayStrongIndia', 'indices': [164, 180]}, {'text': 'IndiaCovidCrisis', 'indices': [181, 198]}, {'text': 'indianeedoxygen', 'indices': [199, 215]}, {'text': 'IndiaNeedsOxygen', 'indices': [216, 233]}, {'text': 'helpindiabreathe', 'indices': [234, 251]}, {'text': 'HelpWarriors', 'indices': [252, 265]}]"
bobacks,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
shankulpatil7,"The basic amenities of food, water, and clothing are absent! You can #HelpIndiaBreathe again! 

We at humane warriors, after supporting the first wave with food, education, and jobs for 200,000 people, have come up with our second fundraiser: https://t.co/l6mEyy4aaK

#COVID19 https://t.co/aYDGNM1Z2E","[{'text': 'HelpIndiaBreathe', 'indices': [83, 100]}]"
_Faidhan_,"#Resign_PM_Modi
#ResignPMmodi #helpindiabreathe 

@svelponraj @JesusCalls @PMOIndia @JoeBiden @RahulGandhi @BBCWorld @timesofindia @hrw @WHO @IsraeliPM @ikamalhaasan

We are in the line..😭😭😭
Please help us 🙏🙏🙏 https://t.co/LWZDhT2t9b","[{'text': 'Resign_PM_Modi', 'indices': [15, 30]}, {'text': 'ResignPMmodi', 'indices': [31, 44]}, {'text': 'helpindiabreathe', 'indices': [45, 62]}]"
rahulg_1977,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
dishant__patel,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
tech2exploree,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
darshit771,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Gopal29,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
yashr01,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
uditmore99,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
iamlazykat,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ChunaRai1,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JanDragon3110,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
El_RnRPodcast,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
jhenry_pasion,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
pkkoshiya,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
harini_23,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
alshortsapp,"#US has announced that it will deliver #COVID19 relief supplies to #India, worth over USD100 million over the next few days

Read more: https://t.co/Cgqq8zbETE

#IndiaCovidCrisis #IndiaChoked #JoeBiden #Biden #helpindiabreathe #Covid19IndiaHelp https://t.co/kgQ5nXANnN","[{'text': 'US', 'indices': [0, 3]}, {'text': 'COVID19', 'indices': [39, 47]}, {'text': 'India', 'indices': [67, 73]}, {'text': 'IndiaCovidCrisis', 'indices': [161, 178]}, {'text': 'IndiaChoked', 'indices': [179, 191]}, {'text': 'JoeBiden', 'indices': [192, 201]}, {'text': 'Biden', 'indices': [202, 208]}, {'text': 'helpindiabreathe', 'indices': [209, 226]}, {'text': 'Covid19IndiaHelp', 'indices': [227, 244]}]"
Narayan76258839,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
BenKC04,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
BsDestinee,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
iogha_tr,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
